full_path,path,class
/Users/amirbajmukasev/pp_5/dataset_random/8904.jpg,dataset_random/8904.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9432.jpg,dataset_random/9432.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1543.jpg,dataset_random/1543.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5969.jpg,dataset_random/5969.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7669.jpg,dataset_random/7669.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4230.jpg,dataset_random/4230.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3400.jpg,dataset_random/3400.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4432.jpg,dataset_random/4432.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6727.jpg,dataset_random/6727.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7785.jpg,dataset_random/7785.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7631.jpg,dataset_random/7631.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2889.jpg,dataset_random/2889.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5322.jpg,dataset_random/5322.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9296.jpg,dataset_random/9296.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3498.jpg,dataset_random/3498.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7578.jpg,dataset_random/7578.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6946.jpg,dataset_random/6946.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/805.jpg,dataset_random/805.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/807.jpg,dataset_random/807.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6354.jpg,dataset_random/6354.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6749.jpg,dataset_random/6749.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1157.jpg,dataset_random/1157.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9144.jpg,dataset_random/9144.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4453.jpg,dataset_random/4453.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2236.jpg,dataset_random/2236.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9359.jpg,dataset_random/9359.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9301.jpg,dataset_random/9301.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8199.jpg,dataset_random/8199.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4132.jpg,dataset_random/4132.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6674.jpg,dataset_random/6674.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9880.jpg,dataset_random/9880.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2205.jpg,dataset_random/2205.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9057.jpg,dataset_random/9057.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3498.jpg,dataset_random/3498.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8444.jpg,dataset_random/8444.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3075.jpg,dataset_random/3075.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8851.jpg,dataset_random/8851.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5765.jpg,dataset_random/5765.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/531.jpg,dataset_random/531.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5731.jpg,dataset_random/5731.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8727.jpg,dataset_random/8727.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7014.jpg,dataset_random/7014.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6141.jpg,dataset_random/6141.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3523.jpg,dataset_random/3523.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4326.jpg,dataset_random/4326.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/760.jpg,dataset_random/760.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3533.jpg,dataset_random/3533.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3794.jpg,dataset_random/3794.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7980.jpg,dataset_random/7980.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5056.jpg,dataset_random/5056.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/572.jpg,dataset_random/572.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6883.jpg,dataset_random/6883.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3234.jpg,dataset_random/3234.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6635.jpg,dataset_random/6635.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3447.jpg,dataset_random/3447.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1840.jpg,dataset_random/1840.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7270.jpg,dataset_random/7270.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4824.jpg,dataset_random/4824.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9841.jpg,dataset_random/9841.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6065.jpg,dataset_random/6065.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5229.jpg,dataset_random/5229.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9462.jpg,dataset_random/9462.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4948.jpg,dataset_random/4948.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6305.jpg,dataset_random/6305.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5046.jpg,dataset_random/5046.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7044.jpg,dataset_random/7044.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1150.jpg,dataset_random/1150.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3891.jpg,dataset_random/3891.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3471.jpg,dataset_random/3471.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6826.jpg,dataset_random/6826.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5017.jpg,dataset_random/5017.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/755.jpg,dataset_random/755.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1242.jpg,dataset_random/1242.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3474.jpg,dataset_random/3474.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7069.jpg,dataset_random/7069.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2560.jpg,dataset_random/2560.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4867.jpg,dataset_random/4867.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1318.jpg,dataset_random/1318.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5456.jpg,dataset_random/5456.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8061.jpg,dataset_random/8061.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8757.jpg,dataset_random/8757.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3902.jpg,dataset_random/3902.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2705.jpg,dataset_random/2705.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1707.jpg,dataset_random/1707.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5549.jpg,dataset_random/5549.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1617.jpg,dataset_random/1617.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8415.jpg,dataset_random/8415.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3896.jpg,dataset_random/3896.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4281.jpg,dataset_random/4281.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2042.jpg,dataset_random/2042.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/295.jpg,dataset_random/295.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8286.jpg,dataset_random/8286.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6830.jpg,dataset_random/6830.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1413.jpg,dataset_random/1413.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4007.jpg,dataset_random/4007.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8342.jpg,dataset_random/8342.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/122.jpg,dataset_random/122.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6065.jpg,dataset_random/6065.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6372.jpg,dataset_random/6372.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6050.jpg,dataset_random/6050.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9765.jpg,dataset_random/9765.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/325.jpg,dataset_random/325.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7873.jpg,dataset_random/7873.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5269.jpg,dataset_random/5269.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7080.jpg,dataset_random/7080.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/701.jpg,dataset_random/701.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1417.jpg,dataset_random/1417.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8023.jpg,dataset_random/8023.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4793.jpg,dataset_random/4793.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/657.jpg,dataset_random/657.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7676.jpg,dataset_random/7676.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1958.jpg,dataset_random/1958.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6076.jpg,dataset_random/6076.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4575.jpg,dataset_random/4575.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3667.jpg,dataset_random/3667.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7857.jpg,dataset_random/7857.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3169.jpg,dataset_random/3169.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2584.jpg,dataset_random/2584.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6435.jpg,dataset_random/6435.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2578.jpg,dataset_random/2578.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5458.jpg,dataset_random/5458.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6789.jpg,dataset_random/6789.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3181.jpg,dataset_random/3181.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2279.jpg,dataset_random/2279.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5595.jpg,dataset_random/5595.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1673.jpg,dataset_random/1673.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/856.jpg,dataset_random/856.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1696.jpg,dataset_random/1696.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5175.jpg,dataset_random/5175.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3906.jpg,dataset_random/3906.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9018.jpg,dataset_random/9018.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2755.jpg,dataset_random/2755.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1867.jpg,dataset_random/1867.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6570.jpg,dataset_random/6570.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5224.jpg,dataset_random/5224.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2006.jpg,dataset_random/2006.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3721.jpg,dataset_random/3721.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/931.jpg,dataset_random/931.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6051.jpg,dataset_random/6051.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7863.jpg,dataset_random/7863.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4090.jpg,dataset_random/4090.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3119.jpg,dataset_random/3119.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2752.jpg,dataset_random/2752.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3106.jpg,dataset_random/3106.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3379.jpg,dataset_random/3379.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4509.jpg,dataset_random/4509.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/612.jpg,dataset_random/612.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4848.jpg,dataset_random/4848.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8441.jpg,dataset_random/8441.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9775.jpg,dataset_random/9775.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9822.jpg,dataset_random/9822.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6940.jpg,dataset_random/6940.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6223.jpg,dataset_random/6223.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6861.jpg,dataset_random/6861.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8729.jpg,dataset_random/8729.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1140.jpg,dataset_random/1140.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4261.jpg,dataset_random/4261.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/120.jpg,dataset_random/120.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5692.jpg,dataset_random/5692.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1480.jpg,dataset_random/1480.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6229.jpg,dataset_random/6229.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4181.jpg,dataset_random/4181.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9631.jpg,dataset_random/9631.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8655.jpg,dataset_random/8655.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7741.jpg,dataset_random/7741.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3377.jpg,dataset_random/3377.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2109.jpg,dataset_random/2109.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4981.jpg,dataset_random/4981.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6775.jpg,dataset_random/6775.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7784.jpg,dataset_random/7784.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5637.jpg,dataset_random/5637.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9892.jpg,dataset_random/9892.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1969.jpg,dataset_random/1969.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6749.jpg,dataset_random/6749.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8082.jpg,dataset_random/8082.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5947.jpg,dataset_random/5947.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9985.jpg,dataset_random/9985.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1049.jpg,dataset_random/1049.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9906.jpg,dataset_random/9906.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8928.jpg,dataset_random/8928.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5659.jpg,dataset_random/5659.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5160.jpg,dataset_random/5160.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7272.jpg,dataset_random/7272.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9798.jpg,dataset_random/9798.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3417.jpg,dataset_random/3417.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/302.jpg,dataset_random/302.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9682.jpg,dataset_random/9682.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9644.jpg,dataset_random/9644.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4934.jpg,dataset_random/4934.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1830.jpg,dataset_random/1830.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3996.jpg,dataset_random/3996.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/447.jpg,dataset_random/447.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/513.jpg,dataset_random/513.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8964.jpg,dataset_random/8964.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4695.jpg,dataset_random/4695.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7796.jpg,dataset_random/7796.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4573.jpg,dataset_random/4573.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4944.jpg,dataset_random/4944.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9775.jpg,dataset_random/9775.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5426.jpg,dataset_random/5426.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5074.jpg,dataset_random/5074.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6715.jpg,dataset_random/6715.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8834.jpg,dataset_random/8834.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1168.jpg,dataset_random/1168.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9046.jpg,dataset_random/9046.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2749.jpg,dataset_random/2749.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1276.jpg,dataset_random/1276.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8709.jpg,dataset_random/8709.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7346.jpg,dataset_random/7346.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2684.jpg,dataset_random/2684.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/3593.jpg,dataset_random/3593.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8627.jpg,dataset_random/8627.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1475.jpg,dataset_random/1475.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6567.jpg,dataset_random/6567.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2922.jpg,dataset_random/2922.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/8662.jpg,dataset_random/8662.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5500.jpg,dataset_random/5500.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5587.jpg,dataset_random/5587.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5723.jpg,dataset_random/5723.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4331.jpg,dataset_random/4331.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7708.jpg,dataset_random/7708.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/135.jpg,dataset_random/135.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5065.jpg,dataset_random/5065.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6818.jpg,dataset_random/6818.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6064.jpg,dataset_random/6064.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5813.jpg,dataset_random/5813.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/9520.jpg,dataset_random/9520.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/4332.jpg,dataset_random/4332.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1379.jpg,dataset_random/1379.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/5092.jpg,dataset_random/5092.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/6398.jpg,dataset_random/6398.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7512.jpg,dataset_random/7512.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7969.jpg,dataset_random/7969.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/7344.jpg,dataset_random/7344.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/2923.jpg,dataset_random/2923.jpg,brown bear
/Users/amirbajmukasev/pp_5/dataset_random/1880.jpg,dataset_random/1880.jpg,brown bear
